client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280557.mp3	0177ffa1b2fa432f13eb1272281ebb4e7fca06177b3cfa15fac0e77a795b5a33	Akwankyerɛ Ahorow Ma Wimhyɛn Mu Akwantufo		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280558.mp3	0141c9fa9f7a2e035422dd5a9dbad4bf3738ffcf819096dd0d471bdb9df71c25	Yehui sɛ nkurɔfo de mmirika reguan, na na wɔretotow atuo.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280559.mp3	00b01b2e0bd2da427f7ac70f92f0a2a5c2f38887716005022e74f54b39329ae3	Misusuw sɛ Television hwɛ yɛ bere sɛe.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280560.mp3	00631a7e43dfb8d0ff2a097ad9c79f5f765c0e4296f28d2304b1c5e8fc990230	Mɛtumi abɛsra wo?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280561.mp3	008ce98ea6b78d3815ed8125a7e9825f9550353ad493b95270105412c1ca052a	Wuntumi mfa akwanhyia no ho asodi nto no so.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280562.mp3	02124984cc3c433199734d4c77bb66d404c8f441830b91597b671982e63ca7e9	Ɔwa na ne ho yɛ den.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280563.mp3	0226444248517518331b2f4ae31d3ab5ac79faeb41f2fb8c23c0ef0e0864e708	Nanso, Onyankopɔn ayɛ nhyehyɛe bi a ɔde begye Adam asefo anaa?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280564.mp3	01bbcf6bb4e946cae1fb73d9c21da4f1b68e777b2b8dcd091da78d99b76c2676	Sɛ osua ade yiye a, obetumi atwa sɔhwɛ no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280565.mp3	000eb4817a8734961217e9e9602179078880d4b047889019480f91b7fc50afe3	ɛkaa me ma misui.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280566.mp3	00dd096850ab45bf90a43aec1b0c2f5178e8fdc257410071634fc1d4e75db3d9	Sɛ́ Asamoah no, onnim sɛ meyɛ Canadani.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280567.mp3	00b0ec8afffd90e197738a900b058752d9fa69801f257cd1578d5c0a0998f150	Wɔ wiase nyinaa no mmeae a ɛhɔ yɛ nwini no afi ase renan.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280568.mp3	01927e9510a7c089e27931429015530a056cd97b0bfb9e503572c56875663dcd	Mituu mmirika kɔɔ ɔforote bi mu.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280569.mp3	0102eb81ee99e11b0b6957b4c51a5a006f48d60906d7954ac941ef13f92b3127	Ɛyɛ den sɛ wobɛsɔre a wonnom kɔfe a ano yɛ den.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280575.mp3	008068f7d5c7dcd9bd47cd48cad7a39868c788d48433f75fb0283ef5c6773f60	Esiane sɛ ɔyɛ ohiani nti, ontumi ntɔ.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280576.mp3	020ba68028dc39aeea4b961639caab13b6c059705977128b357da2eec456582d	Nwomasua na ayɛ me sɛnea mete nnɛ yi		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280577.mp3	02943050d408752b794d00ec55074ed8636c373d9e625207e46d252c3c676ab8	Obu a Amerikafo Ankasa wɔ ma mmoa no ada adi wɔ akwan pii so.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280578.mp3	0040c95096b7f851915cf5072980cb1f8e997106e9ce3c66b0db41517130d3d2	Esiane akwanhyia bi nti, wɔde yɛn too afiase nnɔnhwerew abien.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280579.mp3	01b1a023bbd7699491edfdd96374969f4d84e1fa395c3b340ea694a98f4a912f	Na mewɔ obu a emu dɔ ma Bible no bere nyinaa.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280590.mp3	008a388b648e9deb6f0738ccf8ca7d51a90de46ab4dea1b44b6bfc4dcd2db0b1	Ɔkwan bɛn so na acupuncture dwudwo ɛyaw ano anaasɛ eyi fi hɔ?		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280591.mp3	01df3b8afe996d3f2b4f2a59d2475530901058f3c4747b9bb24c0a14a52456ec	ababaa no kɔɔ so kaa sɛ minnye		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280592.mp3	0049bbdc393a7815c8bcd5d5ffe6463b6556a454fb24c4a17b39eff03479a76f	Eyi ne ade denden a mpɛn pii no yɛfrɛ no bɔwerɛw no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280593.mp3	025c946eaa1ba101fde9b7437761408a22dccef138dd47ba86a0e3156f5c04dd	Nneyɛe a ahosodi nnim a ɛte saa no betumi ayɛ adepa?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280594.mp3	01c5f264959af9d3ffcf490b560ab57bf194007f1c582303bfeac0681a798f5c	Me ne no gyee nhyehyɛe foforow no ho akyinnye.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280600.mp3	00080af7f9180aa75f3de21214ef44a248614dc7026e8f9b3c7a89ec519ca8bc	Dwene wo ho		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280601.mp3	002af223d2b65a0bd0b9db9fc57c7ff78f0d97dd783a22b5d8db636423613e82	Ɛba saa a ɔyerenom bi hwehwɛ mmoa fi baabi foforo.		4	2	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280607.mp3	02ab666a6ade59278be916571a70a3f1609681bbff357c25a80a901ca34671f2	Hwɛ mfomso ara a odii!		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280608.mp3	0288006fc62045881961f60a42c4ee27a92e32dacae54d7d83baf3dbab8395c2	Ná mempɛ n'asɛm, efisɛ na mempɛ n'asɛm.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280629.mp3	0213d4439586d30e9d976bdcf554e3c547f143208e074349f403762f7cd31fb5	Me safoa ni		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280630.mp3	01dc6a6b028ffeea0ce1019aa0ae9b7d3bc4584544a7bfeb8b914fe3ab4f4820	Asamoa anya me mmɔborɔhunu.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280631.mp3	022fba2bed6dc4b5b85b119c956960044017d4139c536cc2565ef4d14e74b86a	Ɛha yi de na wɔwɔ ahotoso sɛ wobehu sintɔ bi.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280632.mp3	02bca443f57241e75de355966afe7579b05d1b6d1983dc51a33ed5f0e96efd30	Dɛn nti na ɛsɛ sɛ woma kar a ɛreba no kwan?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35280633.mp3	00f5791396ed741feb5ab6b95ac5cbd12591aa5954191044cf4a833e82f42d51	Kwaku ka kar tuntum bi, ɛnte saa?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292332.mp3	01c6b6cb9306d8b724b26f5a1845e62f6aeca7f7c1eb8eb67e76ec0c5b11b3ff	M'adamfo pa ma me afotu pa bere nyinaa.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292333.mp3	012befe5519b79ef157ea7fcc682f6c6b5565f863da1a9f0741efcb20d4e17fb	Sɛ woma me kwan a, metumi ayɛ saa.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292334.mp3	003d2a4e6dac871633571bf8e15a552706027f5f66b30e3bbaeb4d94158e8b33	Dɛn nti na nsekudi abu so saa, nanso dɛn na ɛtaa fi mu ba?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292335.mp3	028eecf352f12c61b1b891eb4913961dfd4cf2f2d6d0658240a5f9691f9db9c4	Sɛ saa a, so wobrɛ wo ho ase hyɛ wɔn ase?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292336.mp3	017d0aebf3edba02966d4589d173f62a9d6f43ffd517517ea1c0876c5c6ea58e	Eyi ne ɔbarima a polisifo susuw sɛ ɔno na odii dwuam no		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292342.mp3	02333a2afe413efbc6315e37751d5a48fc7a55e25865356e77f4a46418a51f3f	Nnipa kakraa bi pɛ na wɔba nhyiam no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292343.mp3	02ab004b1624c27dc9de116761ede4f3e12e779239d57e182280a44899e66337	Asamoa paw sɛ ɔne no bɛtra mmom sen sɛ ɔne ne maame bɛtra.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292346.mp3	02b7eba1a7423942cc176fd57febc85171cc18698358b137f359a0aa2b50b5ec	Bible no nhyɛ yɛn nkuran sɛ yenni nnipa akyi.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292352.mp3	0315016ba92cb092f007772c0b55779914c4ba443b43f7dcfd08e9c5ddc3f240	Ɛsɛ sɛ saa mmere yi yɛ anigye ne nea ɛhyɛ nkuran.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292354.mp3	00f17e1e6d4b17d0cc94c7f000d66dc164add95f72df04ec02d02a7001af9868	na ɛbɛka Samuel sɛn?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292355.mp3	00ce02bfd8374e152095846e02ef3ae9c7f50d8e510869ae8d3981fb5d16eb9e	So ɛyɛ nokware sɛ wotow kyakya?		4	2	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292356.mp3	017c7b805617ba965427e69ea0deffe2a12d3d15123fb017defd9becd065b86a	Awerɛhosɛm bɛn ara ni!		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292362.mp3	00572321679f30ebef658f05323d4eda7c9c014b5c46e6786a9f64b01b29c57d	Wanka afe pɔtee a wɔwoo no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292363.mp3	032c872aeb96849e3758d0b681a8e44cd83780dd60774f7ee2c81a355b305412	So na wote ha pɛn?		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292364.mp3	009fd065cca0b5b7cdc92eae5ceabe6362f1670d25c42a0211bc4513a2ee1070	Ɔreboa no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292366.mp3	015c28b68b957e9d0b351bf1ec788e3d5968e9acce72e16f93a27a34db8b10f6	Na ɛsan hyɛɛ nkɔm sɛ: Nnipa bɔne asisifo bɛkɔ wɔn anim wɔ bɔne mu.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292367.mp3	016cb3bc76f202431fd62f6e33914ab2d2e649a75df8f7f6a8181bc5a678f7d3	Akyinnye biara nni ho sɛ ɔbɛkɔ England ahohuru bere yi mu.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292368.mp3	0312d511936ebad0e70b9e26f39f74ef6d96d070cde3e05a39370a1a0c4fede7	Sɛ woanyinyan w’anim a, wɔrensuro pii.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292369.mp3	01ece1c591df67622af83fc6ae7595671e3c8299a23b0d766c1a770087a11417	Mahu abɔfo na me ne wɔn akasa.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292370.mp3	02cebd376a2905b4464925e1e7b8016c1025d457a056d3cef0a929d788ac48f5	Ná nea edi kan no nyɛ papa.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292371.mp3	018764e17a88459271091bda267b84154ca14acb4e4dfa538f1fdadf1a839550	Kasafĩ Hela, bla·sphe·miʹa kɔ akyiri sen asɛm bi a wɔka no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292372.mp3	0358c54f15af051d733fd946b2765dcee22714d4ba4ece738cd7372208f2d99f	Hia a Ɔdɔ Ho Hia		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292373.mp3	01178810775be96b9bfddcd28b1834fb01258c570b1df4ed4180e95d34288773	• Ne tebea sesa mpofirim		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292374.mp3	010faea6648ee1606647d2551f5acb7077a08c96ddd0a918c9706903f03c3ddd	Me yere ho dwiriw no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292375.mp3	00f01aae476b7a15edeb0597540aacd20849d1365f0d298e62edd00581e17fe0	Aboa tuntum yi ho dwiriw no, te sɛ nea wɔakyere no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292376.mp3	02e1cdd2b7273a4b3d8d88f4d6ff7c1cd29910b60fa090e5b7f40290759df026	Adwuma a wɔne afoforo bom yɛ		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292377.mp3	00074794619719143eac01ab4b24d192a1ac7b9da0aec3210d5a1baf8d47a8bc	Ɔtoo dwom dedaw bi.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292378.mp3	0122ec1ba29f12f21974fc823ce000ceb1b8fb78bdc02ca819d3416163797755	Sɛ ɛnyɛ wo mmoa a, anka mintumi nyɛ.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292379.mp3	0353c4b1b05e6a5756cbb264195cc35d167fed6cb03a7ba836feaaecc8321308	Ɛyɛ wo na wohyɛɛ nyansa sɛ wubehu saa sini no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292381.mp3	015dde22678c50755d620ef54a476792635db3995b8fd10e99a37290428216b8	Mintumi mpa abaw.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292382.mp3	01a67e114e88b0d3fad77f37276989dd3924c6c725d3cedf656f10abc7761f58	na ɔka sɛ: “ Me papa wui no		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292383.mp3	02b977a41ea46ed52bbbbcac383cde5075bd89ff7614c7b73f46b2c84f1d3559	Ná misusuw sɛ Kwabena wɔ baabi a wɔtra.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292384.mp3	022b15bdabe217dd9655fc926a5ac46d54edde9b7f3f9baddfb4a5fc884046a1	Asamoah ani nnye agumadi ho no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292385.mp3	02a19e657a30d638b35053688f9c55759b87ce559815b8b371a7effd2b032f7b	Baanu Ye Sen Obiako		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292386.mp3	00347308c5ad7947454f939226f30bca5e3904b3c9b7b0ad24ccbbd6120f7d0a	Nnipa a Yehowa honhom kyerɛ wɔn kwan no		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292401.mp3	019e9734046c293ddc645d53af8ab1593ae29361ba691d7632e6c8c987e8d049	Ɛno nti na wɔfrɛ no ɔsoro ahenni no.		4	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292402.mp3	0030751277c3ebceacf2ca28311d03f42c6f2e6a0e40e305cb56b9395227dd99	Bere a akwanhyia no sii no, na nnipa baanan na wɔwɔ kar no mu.		2	0	thirties	male_masculine	Native 		tw	
0ca034bbace1356d7186070ff11775fdf3d35ca54078cc21ca9df2ba3b095919da7cb031e0eb45c378148ca29a4ae7e3f0dcb7c687f4b8c0f1b04057b70a6497	common_voice_tw_35292403.mp3	00cacaf817b1ffc3ccc7ae3712aff4b54414cb6ecc4ae797e3791b17e1b6108d	So ɛno nyɛ me de?		2	0	thirties	male_masculine	Native 		tw	
